worldID,basinID,basinX,basinY,basinZ,basinDefID,basinLatitude,basinBase,hillID,hillX,hillY,hillZ,hillDefID,hillgws,hillgwno3,hillBase,zoneID,zoneX,zoneY,zoneZ,zoneDefID,zoneArea,zoneSlope,zoneAspect,zoneIso,zoneEH,zoneWH,zoneBase,zoneBaseID,patchID,patchX,patchY,patchZ,patchSoilID,patchLandID,patchArea,patchSlope,patchLNA,patchKsat,patchMpar,patchRZstorage,patchUnsat,patchSat,patchSnowEZ,patchSnowZ,patchSnowT,patchSnowAge,patchSnowED,patchLittercfrac,patchLitterStorage,patchLitterc1,patchLittern1,patchLitterc2,patchLitterc3,patchLitterc4,patchSoilc1,patchSoilsminn,patchSoilNO3,patchSoilc2,patchSoilc3,patchSoilc4,patchBase,strateID,stratePlantID,stratecfrac,strateGap,strateRZ,strateSnowStored,strateRainStored,stratecpool,strateleafc,stratedleafc,strateleafcstore,strateleafctrans,stratelstemc,stratelstemcstore,stratelstemctrans,stratedstemc,stratedstemcstore,stratedstemctrans,stratelrootc,stratelrootcstore,stratelrootctrans,stratedrootc,stratedrootcstore,stratedrootctrans,stratefrootc,stratefrootcstore,stratefrootctrans,stratecwdc,strateEPVleafcalloc,stratenpool,strateleafn,stratedleafn,strateleafnstore,strateleafntrans,stratelstemn,stratelstemnstore,stratelstemntrans,stratedstemn,stratedstemnstore,stratedstemntrans,stratelrootn,stratelrootnstore,stratelrootntrans,stratedrootn,stratedrootnstore,stratedrootntrans,stratefrootn,stratefrootnstore,stratefrootntrans,stratecwdn,strateRetransn,epv_wstress_days,epv_max_fparabs,epv_min_vwc,strateBase
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,203613,277831,3881325,754,1,100,21,350.789,1.021,0.298,0.33,1,101,203613,277831,3881325,754,9,2,100,21,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,194406,2,1,0,1.164549,0,0.00008366,0,0.175035,0,0,0,0.053114,0,0,0.331964,0,0,0.0333,0,0,0.208128,0,0,0.145863,0,0,0,0.008752,0,0.007001,0,0,0,0.001107,0,0,0.000996,0,0,0.000694,0,0,0.000624,0,0,0.003039,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,203614,277841,3881325,754,1,100,25,10.53918,1.023,0.306,0.324,1,101,203614,277841,3881325,754,9,2,100,25,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,194407,2,1,0,1.164549,0,0.00010425,0,0.171332,0,0,0,0.05199,0,0,0.32494,0,0,0.032596,0,0,0.203724,0,0,0.142777,0,0,0,0.008567,0,0.006853,0,0,0,0.001083,0,0,0.000975,0,0,0.000679,0,0,0.000611,0,0,0.002975,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,203615,277851,3881325,752,1,100,29,22.89056,1.023,0.32,0.321,1,101,203615,277851,3881325,752,8,2,100,29,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,194408,2,1,0,1.164549,0,0.00011157,0,0.227558,0,0,0,0.069052,0,0,0.431576,0,0,0.043293,0,0,0.270581,0,0,0.189632,0,0,0,0.011378,0,0.009102,0,0,0,0.001439,0,0,0.001295,0,0,0.000902,0,0,0.000812,0,0,0.003951,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,203616,277861,3881325,749,1,100,26,26.56506,1.023,0.337,0.321,1,101,203616,277861,3881325,749,8,2,100,26,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,194409,2,1,0,1.164549,0,0.00010121,0,0.176212,0,0,0,0.053471,0,0,0.334194,0,0,0.033524,0,0,0.209526,0,0,0.146843,0,0,0,0.008811,0,0.007048,0,0,0,0.001114,0,0,0.001003,0,0,0.000698,0,0,0.000629,0,0,0.003059,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,203617,277871,3881325,746,1,100,13,17.65012,1.022,0.356,0.32,1,101,203617,277871,3881325,746,8,2,100,13,12,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,194410,2,1,0,1.164549,0,0.00004498,0,0.176817,0,0,0,0.053655,0,0,0.335343,0,0,0.033639,0,0,0.210246,0,0,0.147348,0,0,0,0.008841,0,0.007073,0,0,0,0.001118,0,0,0.001006,0,0,0.000701,0,0,0.000631,0,0,0.00307,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,204298,277841,3881315,758,1,100,14,360,1.023,0.305,0.322,1,101,204298,277841,3881315,758,12,2,100,14,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,195060,2,1,0,1.164549,0,0.00004846,0,0.196676,0,0,0,0.059681,0,0,0.373007,0,0,0.037418,0,0,0.23386,0,0,0.163897,0,0,0,0.009834,0,0.007867,0,0,0,0.001243,0,0,0.001119,0,0,0.00078,0,0,0.000702,0,0,0.003415,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,204299,277851,3881315,757,1,100,21,24.44397,1.023,0.316,0.317,1,101,204299,277851,3881315,757,9,2,100,21,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,195061,2,1,0,1.164549,0,0.00007436,0,0.206956,0,0,0,0.0628,0,0,0.392502,0,0,0.039373,0,0,0.246083,0,0,0.172463,0,0,0,0.010348,0,0.008278,0,0,0,0.001308,0,0,0.001178,0,0,0.00082,0,0,0.000738,0,0,0.003593,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,204300,277861,3881315,754,1,100,26,32.27564,1.023,0.332,0.316,1,101,204300,277861,3881315,754,8,2,100,26,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,195062,2,1,0,1.164549,0,0.00009897,0,0.167604,0,0,0,0.050859,0,0,0.317869,0,0,0.031887,0,0,0.199291,0,0,0.13967,0,0,0,0.00838,0,0.006704,0,0,0,0.00106,0,0,0.000954,0,0,0.000664,0,0,0.000598,0,0,0.00291,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,204301,277871,3881315,751,1,100,26,32.96942,1.022,0.351,0.316,1,101,204301,277871,3881315,751,8,2,100,26,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,195063,2,1,0,1.164549,0,0.00009905,0,0.164531,0,0,0,0.049927,0,0,0.312041,0,0,0.031302,0,0,0.195637,0,0,0.137109,0,0,0,0.008227,0,0.006581,0,0,0,0.00104,0,0,0.000936,0,0,0.000652,0,0,0.000587,0,0,0.002856,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,204302,277881,3881315,747,1,100,12,5.194427,1.022,0.372,0.354,1,101,204302,277881,3881315,747,8,2,100,12,12,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,195064,2,1,0,1.164549,0,0.00004516,0,0.163161,0,0,0,0.049511,0,0,0.309443,0,0,0.031041,0,0,0.194008,0,0,0.135967,0,0,0,0.008158,0,0.006526,0,0,0,0.001031,0,0,0.000928,0,0,0.000647,0,0,0.000582,0,0,0.002833,0,0,0,0,0,0,1,0
