"worldID","basinID","basinX","basinY","basinZ","basinDefID","basinLatitude","basinBase","hillID","hillX","hillY","hillZ","hillDefID","hillgws","hillgwno3","hillBase","zoneID","zoneX","zoneY","zoneZ","zoneDefID","zoneArea","zoneSlope","zoneAspect","zoneIso","zoneEH","zoneWH","zoneBase","zoneBaseID","patchID","patchX","patchY","patchZ","patchSoilID","patchLandID","patchArea","patchSlope","patchLNA","patchKsat","patchMpar","patchRZstorage","patchUnsat","patchSat","patchSnowEZ","patchSnowZ","patchSnowT","patchSnowAge","patchSnowED","patchLittercfrac","patchLitterStorage","patchLitterc1","patchLittern1","patchLitterc2","patchLitterc3","patchLitterc4","patchSoilc1","patchSoilsminn","patchSoilNO3","patchSoilc2","patchSoilc3","patchSoilc4","patchBase","strateID","stratePlantID","stratecfrac","strateGap","strateRZ","strateSnowStored","strateRainStored","stratecpool","strateleafc","stratedleafc","strateleafcstore","strateleafctrans","stratelstemc","stratelstemcstore","stratelstemctrans","stratedstemc","stratedstemcstore","stratedstemctrans","stratelrootc","stratelrootcstore","stratelrootctrans","stratedrootc","stratedrootcstore","stratedrootctrans","stratefrootc","stratefrootcstore","stratefrootctrans","stratecwdc","strateEPVleafcalloc","stratenpool","strateleafn","stratedleafn","strateleafnstore","strateleafntrans","stratelstemn","stratelstemnstore","stratelstemntrans","stratedstemn","stratedstemnstore","stratedstemntrans","stratelrootn","stratelrootnstore","stratelrootntrans","stratedrootn","stratedrootnstore","stratedrootntrans","stratefrootn","stratefrootnstore","stratefrootntrans","stratecwdn","strateRetransn","epv_wstress_days","epv_max_fparabs","epv_min_vwc","strateBase"
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,203613,277831,3881325,754,1,100,21,350.789,1.021,0.298,0.33,1,101,203613,277831,3881325,754,9,2,100,21,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,194406,2,1,0,0.464923131727348,0,0.00008366,0,0.1789721,0,0,0,0.0594075,0,0,0.3229236,0,0,0.0182971,0,0,0.0994583,0,0,0.2157614,0,0,0,0.0089486,0,0.00883679507323798,0,0,0,0.0009249,0,0,0.0009688,0,0,0.0002849,0,0,0.0002984,0,0,0.003811,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,203614,277841,3881325,754,1,100,25,10.53918,1.023,0.306,0.324,1,101,203614,277841,3881325,754,9,2,100,25,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,194407,2,1,0,0.466527911672754,0,0.00010425,0,0.1805205,0,0,0,0.0599214,0,0,0.3257174,0,0,0.0184554,0,0,0.1003188,0,0,0.2176281,0,0,0,0.009026,0,0.00891324773536466,0,0,0,0.0009329,0,0,0.0009772,0,0,0.0002873,0,0,0.000301,0,0,0.0038439,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,203615,277851,3881325,752,1,100,29,22.89056,1.023,0.32,0.321,1,101,203615,277851,3881325,752,8,2,100,29,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,194408,2,1,0,0.5471937528916,0,0.00011157,0,0.2689585,0,0,0,0.0892773,0,0,0.4852881,0,0,0.0274968,0,0,0.1494655,0,0,0.3242452,0,0,0,0.0134479,0,0.0132798975242816,0,0,0,0.00139,0,0,0.0014559,0,0,0.0004281,0,0,0.0004484,0,0,0.0057271,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,203616,277861,3881325,749,1,100,26,26.56506,1.023,0.337,0.321,1,101,203616,277861,3881325,749,8,2,100,26,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,194409,2,1,0,0.489824559452623,0,0.00010121,0,0.2039078,0,0,0,0.0676846,0,0,0.3679157,0,0,0.0208464,0,0,0.1133155,0,0,0.2458229,0,0,0,0.0101954,0,0.0100680018976969,0,0,0,0.0010538,0,0,0.0011038,0,0,0.0003246,0,0,0.00034,0,0,0.0043419,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,203617,277871,3881325,746,1,100,13,17.65012,1.022,0.356,0.32,1,101,203617,277871,3881325,746,8,2,100,13,12,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,194410,2,1,0,0.496838012887487,0,0.00004498,0,0.2112854,0,0,0,0.0701334,0,0,0.3812271,0,0,0.0216006,0,0,0.1174154,0,0,0.2547169,0,0,0,0.0105643,0,0.0104322728613405,0,0,0,0.0010919,0,0,0.0011437,0,0,0.0003363,0,0,0.0003522,0,0,0.004499,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,204298,277841,3881315,758,1,100,14,360,1.023,0.305,0.322,1,101,204298,277841,3881315,758,12,2,100,14,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,195060,2,1,0,0.506779648046792,0,0.00004846,0,0.222014,0,0,0,0.0736947,0,0,0.4005851,0,0,0.0226975,0,0,0.1233775,0,0,0.267651,0,0,0,0.0111007,0,0.0109620003418961,0,0,0,0.0011474,0,0,0.0012018,0,0,0.0003534,0,0,0.0003701,0,0,0.0047275,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,204299,277851,3881315,757,1,100,21,24.44397,1.023,0.316,0.317,1,101,204299,277851,3881315,757,9,2,100,21,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,195061,2,1,0,0.522245007488161,0,0.00007436,0,0.2393416,0,0,0,0.0794463,0,0,0.4318496,0,0,0.0244689,0,0,0.1330068,0,0,0.2885403,0,0,0,0.0119671,0,0.0118175552038608,0,0,0,0.0012369,0,0,0.0012956,0,0,0.000381,0,0,0.000399,0,0,0.0050965,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,204300,277861,3881315,754,1,100,26,32.27564,1.023,0.332,0.316,1,101,204300,277861,3881315,754,8,2,100,26,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,195062,2,1,0,0.473580348130477,0,0.00009897,0,0.1874203,0,0,0,0.0622117,0,0,0.3381668,0,0,0.0191608,0,0,0.1041531,0,0,0.2259461,0,0,0,0.009371,0,0.00925392719683562,0,0,0,0.0009686,0,0,0.0010145,0,0,0.0002983,0,0,0.0003125,0,0,0.0039909,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,204301,277871,3881315,751,1,100,26,32.96942,1.022,0.351,0.316,1,101,204301,277871,3881315,751,8,2,100,26,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,195063,2,1,0,0.467362054252631,0,0.00009905,0,0.1813285,0,0,0,0.0601896,0,0,0.3271752,0,0,0.018538,0,0,0.1007677,0,0,0.2186021,0,0,0,0.0090664,0,0.0089531429504243,0,0,0,0.0009371,0,0,0.0009815,0,0,0.0002886,0,0,0.0003023,0,0,0.0038611,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,204302,277881,3881315,747,1,100,12,5.194427,1.022,0.372,0.354,1,101,204302,277881,3881315,747,8,2,100,12,12,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,195064,2,1,0,0.452549969055654,0,0.00004516,0,0.1673011,0,0,0,0.0555334,0,0,0.3018652,0,0,0.0171039,0,0,0.0929724,0,0,0.2016912,0,0,0,0.0083651,0,0.00826053634185046,0,0,0,0.0008646,0,0,0.0009056,0,0,0.0002663,0,0,0.0002789,0,0,0.0035624,0,0,0,0,0,0,1,0
